ID,Tweet URL,Published At,Username,Content,Likes,Retweet Count,Reply Count,Quote Count,Views Count,Bookmarks Count,Media Type,Media URL,Is Retweeted,Is Quoted
172350,https://twitter.com/MSF_france/status/1720380333055525365,2023-11-03 10:00:09+00,MSF_france,"Depuis le début de la guerre au #Soudan en avril 2023, environ 450 000 réfugiés ont fui le Soudan vers l'est du #Tchad.",5,1,0,0,952,0,,,f,f
172351,https://twitter.com/MSF_france/status/1720380331289653583,2023-11-03 10:00:08+00,MSF_france,"Aujourd'hui, l'équipe a été priée de s'éloigner qq heures pour des raisons de sécurité. Néanmoins, le personnel #MSF a réussi à vacciner 410 enfants contre la rougeole. Les enfants, femmes et personnes âgées représentent la grande majorité de ceux qui traversent la frontière.",6,0,1,0,969,0,,,f,f
172352,https://twitter.com/MSF_france/status/1720380329502928998,2023-11-03 10:00:08+00,MSF_france,"« Au cours des dernières 24h, nous avons vu plus de 1 000 personnes traverser, ce qui est normalement le cas en une semaine », Dario Bertetto, coordinateur projet #MSF à Adré. Notre équipe a pris en charge des patients et oriente les cas critiques vers les hôpitaux les +proches.",1,0,1,0,107,0,,,f,f
172353,https://twitter.com/MSF_france/status/1719807171901157644,2023-11-01 20:02:36+00,MSF_france,"Nous réitérons notre appel à un cessez-le-feu immédiat. Les fournitures médicales et le personnel humanitaire indispensables doivent être autorisés à entrer à #Gaza, où les hôpitaux sont débordés et le système de santé est confronté à un effondrement total.",267,180,0,3,17210,0,,,f,f
172359,https://twitter.com/MSF_france/status/1719807169250369605,2023-11-01 20:02:36+00,MSF_france,"~300 membres du personnel palestinien de #MSF &amp; leurs familles restent à #Gaza. Plusieurs d’entre eux continuent de travailler dans les hôpitaux dans tte la bande de Gaza, bien que les garanties minimales de sécurité pr les hôpitaux &amp; le personnel médical ne soient pas assurées.",60,15,1,2,2823,0,,,f,f
172361,https://twitter.com/MSF_france/status/1719807166746448324,2023-11-01 20:02:35+00,MSF_france,Les 22 employés de #MSF faisaient partie d’un groupe plus large de détenteurs de passeports étrangers et de travailleurs humanitaires internationaux. Des patients gravement blessés ont également été autorisés à traverser aujourd’hui.,41,6,1,0,889,0,,,f,f
172363,https://twitter.com/MSF_france/status/1719462503799771321,2023-10-31 21:13:01+00,MSF_france,Nous condamnons cet épisode de violence insensée et réitérons notre appel à un cessez-le-feu immédiat pour épargner la population dans la bande de #Gaza.,178,96,0,3,9058,1,,,f,f
172365,https://twitter.com/MSF_france/status/1719462501631287747,2023-10-31 21:13:01+00,MSF_france,"« De jeunes enfants seuls sont arrivés à l'hôpital avec de graves blessures et brûlures. Beaucoup criaient et demandaient leurs parents. Je suis resté avec eux jusqu'à ce que nous trouvions une place, car l'hôpital était plein », Mohammed Hawajreh, infirmier #MSF",177,125,1,3,7928,1,,,f,f
172367,https://twitter.com/MSF_france/status/1719318828025262395,2023-10-31 11:42:06+00,MSF_france,Ce regain de violences affecte gravement les populations civiles prises en étau des combats à l’arme lourde. Le chef de mission MSF à #Bambo Theodore Wanteu exhorte les parties prenantes au conflit à épargner les populations civiles : https://t.co/q9EmOUdbrw,8,4,0,0,1243,1,,,f,f
172369,https://twitter.com/MSF_france/status/1719318826251100662,2023-10-31 11:42:06+00,MSF_france,"Les équipes de #MSF ont soigné plus de 100 blessés suite à la reprise des combats début octobre, qui ont provoqué le déplacement de près de 200 000 personnes, selon la coordination humanitaire des Nations unies @UNOCHA_DRC",11,3,1,0,1347,0,,,f,f
172371,https://twitter.com/MSF_france/status/1719318824363729099,2023-10-31 11:42:05+00,MSF_france,"Face à l’aggravation des conditions sécuritaires, l’équipe médicale de #MSF a été temporairement évacuée de l’hôpital de #Bambo vers #Rutshuru samedi. Jeudi, des combats à l’arme lourde s’étaient déroulés à proximité immédiate de l’hôpital de #Bambo, limitant l’accès des patients",5,2,1,0,162,0,,,f,f
172372,https://twitter.com/MSF_france/status/1719318822589493514,2023-10-31 11:42:05+00,MSF_france,"La situation est particulièrement préoccupante à #Bambo où des obus ont atteint le centre-ville jeudi dernier, provoquant la fuite de milliers d'habitants. Des centaines de personnes se sont réfugiées dans l’enceinte de l’hôpital.",6,3,1,0,148,0,,,f,f
172374,https://twitter.com/MSF_france/status/1719318820563616080,2023-10-31 11:42:04+00,MSF_france,"🔴#RDCongo : nous sommes très inquiets de la détérioration de la situation sécuritaire &amp; humanitaire dans le #NordKivu, suite à la reprise il y a + d'une semaine des affrontements armés entre les rebelles du M23 et les groupes armés pro-grouvernementaux au nord de #Goma",99,68,2,3,6640,0,,,f,f
172376,https://twitter.com/MSF_france/status/1719042958383612363,2023-10-30 17:25:54+00,MSF_france,"Les 20 et 22 octobre 2023, les équipes #MSF ont procédé à l’évacuation de 150 patients d'un hôpital de #Kherson, dans le sud de l'#Ukraine, situé à proximité de la ligne de front.  https://t.co/rToHgZTbLo",12,9,0,0,1961,0,,,f,f
172378,https://twitter.com/MSF_france/status/1718679914621043140,2023-10-29 17:23:17+00,MSF_france,Nous réitérons notre appel à un cessez-le-feu immédiat à Gaza pour mettre fin au  bain de sang et permettre l'acheminement de l'aide humanitaire qui fait cruellement défaut.,43,28,0,1,2724,0,,,f,f
172380,https://twitter.com/MSF_france/status/1718679912339374231,2023-10-29 17:23:17+00,MSF_france,"Nous avons besoin que ce matériel soit livré dès que possible car les centres de santé de Gaza sont submergés de patients et à court de fournitures médicales, après plus de 3 semaines de siège total.",26,9,1,0,1402,0,,,f,f
172382,https://twitter.com/MSF_france/status/1718679909835415771,2023-10-29 17:23:16+00,MSF_france,Ces fournitures médicales permettraient de réaliser 800 opérations chirurgicales et sont destinées aux cliniques et hôpitaux de Gaza en collaboration avec les autorités sanitaires locales. #MSF entretient des partenariats de longue date avec plusieurs hôpitaux gazaouis.,21,8,1,0,520,0,,,f,f
172384,https://twitter.com/MSF_france/status/1718575671763472691,2023-10-29 10:29:04+00,MSF_france,"Des équipes spécialisées MSF se tiennent prêtes à entrer à Gaza. ""Mais tant que les bombardements se poursuivront à une telle intensité, tout effort visant à accroître l'aide médicale sera inévitablement compromis"", Dr Christos Christou, président international de #MSF.",149,107,0,4,11871,0,,,f,f
172386,https://twitter.com/MSF_france/status/1718575669439832145,2023-10-29 10:29:03+00,MSF_france,"Dans tout Gaza, le nombre de blessés dépasse de loin la capacité du système de santé, qui dispose d'environ 3 500 lits. Jamais les offensives israéliennes à Gaza n’avaient fait un si grand nombre de victimes en si peu de temps. https://t.co/Q6m8c7LXaJ",176,147,1,3,10272,0,photo,https://pbs.twimg.com/media/F9mYCn3WUAAZcY6.jpg,f,f
172387,https://twitter.com/MSF_france/status/1718575665954304409,2023-10-29 10:29:03+00,MSF_france,"Depuis le vendredi, l’armée israélienne mène des bombardements d’une intensité encore jamais vue. Le nord de Gaza est en train d’être effacé de la carte tandis que toute la bande de Gaza reste bombardée et que la population n’a pas de lieu sûr où s’abriter. https://t.co/34r5qyssTR",178,186,1,6,9002,1,photo,https://pbs.twimg.com/media/F9maFdWWkAAODNU.jpg,f,f
172388,https://twitter.com/MSF_france/status/1718575664142733421,2023-10-29 10:29:02+00,MSF_france,"Les initiatives diplomatiques, et notamment l’adoption d’une résolution non contraignante des Nations unies en faveur d'une trêve humanitaire vendredi, sont insuffisantes et n’ont eu aucun effet sur la campagne de bombardements indiscriminés.",54,26,1,0,1216,0,,,f,f
172390,https://twitter.com/MSF_france/status/1718018473220096078,2023-10-27 21:34:57+00,MSF_france,"Nous appelons l'armée israélienne à une protection sans équivoque de tous les hôpitaux, du personnel médical et des civils dans toute la bande de Gaza.",228,72,0,3,7547,0,,,f,f
172392,https://twitter.com/MSF_france/status/1718018470590267878,2023-10-27 21:34:57+00,MSF_france,"Nous sommes particulièrement inquiets pour les patients, le personnel médical et les milliers de familles qui ont trouvé refuge à l'hôpital Al-Shifa, qui risque d'être ciblé par des frappes.",272,103,1,4,9836,0,,,f,f
172394,https://twitter.com/MSF_france/status/1717978412315197858,2023-10-27 18:55:46+00,MSF_france,"Depuis le 7 octobre, la violence ne cesse de s’intensifier en Cisjordanie : selon les Nations Unies, plus de 105 Palestiniens, dont 31 enfants, ont été tués. 96 attaques ont été recensées contre des structures de santé, dont 77 contre des ambulances.",42,29,0,2,2463,0,,,f,f
172396,https://twitter.com/MSF_france/status/1717978408947220503,2023-10-27 18:55:45+00,MSF_france,"[27 octobre] Une ambulance a essuyé des tirs alors qu'elle tentait d'atteindre des blessés. Les ambulanciers ont dû se cacher au sol pendant 20 minutes. Les civils, le personnel médical, les véhicules et les installations ne devraient jamais être pris pour cible. https://t.co/72Yf0yzcUr",40,28,1,1,2294,0,photo,https://pbs.twimg.com/media/F9d7z4EXcAAS8La.jpg,f,f
172398,https://twitter.com/MSF_france/status/1717978405604315137,2023-10-27 18:55:45+00,MSF_france,"[27 octobre]  Suite à une incursion des forces israéliennes dans le camp de réfugiés à Jénine, 2 personnes auraient été tuées et de nombreuses autres blessées. Une équipe MSF, en collaboration avec le ministère de la Santé, a soigné les blessés graves à l’hôpital de Jénine. https://t.co/4jMm90Mk3E",14,6,1,0,260,0,photo,https://pbs.twimg.com/media/F9d7rz3WoAA28Wh.jpg,f,f
172400,https://twitter.com/MSF_france/status/1717978401909199219,2023-10-27 18:55:44+00,MSF_france,[25 octobre] Cette frappe aérienne à Jénine a fait une vingtaine de blessés graves et aurait tué au moins un enfant selon les Nations Unies qui dénombrent aussi 2 adultes et 1 autre enfant décédés. https://t.co/1PBHdde5hD,12,6,1,0,227,0,photo,https://pbs.twimg.com/media/F9d7XeQXsAAb-yd.jpg,f,f
172402,https://twitter.com/MSF_france/status/1717978398511833152,2023-10-27 18:55:43+00,MSF_france,"[25 octobre] Après une frappe aérienne sur le camp survenue le matin, nous avons accueilli plusieurs patients grièvement blessés à l'hôpital de Jénine, #Cisjordanie. https://t.co/Byc2gOZ1ke",25,13,1,1,725,0,video,https://video.twimg.com/ext_tw_video/1717977026685005824/pu/vid/avc1/320x568/08BGs-kSkaoi-ffz.mp4?tag=12,f,f
172403,https://twitter.com/MSF_france/status/1717524714984185974,2023-10-26 12:52:56+00,MSF_france,"⚠️L'aide médicale d'État (#AME) est menacée par le projet de loi asile et #immigration. Jugée trop généreuse, trop couteuse ou trop attractive, cette aide est la cible d’attaques répétées dans les débats sur la #migration. Voici pourquoi il faut la défendre.👇 https://t.co/CWi0FvVHyW",135,87,3,3,11094,3,video,https://video.twimg.com/ext_tw_video/1717522765685653504/pu/vid/avc1/320x568/ddq0o_wFmavI-qr3.mp4?tag=12,f,f
172405,https://twitter.com/MSF_france/status/1717461592177000692,2023-10-26 08:42:07+00,MSF_france,"Coordinatrice médicale #MSF à Jérusalem, Guillemette Thomas témoigne de la situation catastrophique dans les hôpitaux gazaouis et en particulier à Al-Shifa, le principal hôpital chirurgical de #Gaza. https://t.co/9IHVZPsLuR",133,145,5,9,9631,3,,,f,f
172407,https://twitter.com/MSF_france/status/1717114955227439233,2023-10-25 09:44:42+00,MSF_france,"Entre 2018 et 2022, #MSF a pris en charge plus de 19 500 survivants de violences sexuelles en #Centrafrique. Ces chiffres augmentent d’une année à l'autre, avec un pic en 2021 lié à la reprise du conflit dans le pays. https://t.co/5gdZItT0WH",32,16,1,1,2901,0,,,f,f
172409,https://twitter.com/MSF_france/status/1715770598234698010,2023-10-21 16:42:42+00,MSF_france,Il est crucial que le carburant soit autorisé à entrer à Gaza : c'est un élément indispensable pour mener tout opération dans les hôpitaux et pour assurer l'approvisionnement en eau potable. (photo : Mohammed ABED/MSF) https://t.co/HycO2m841V,110,69,0,0,4461,0,photo,https://pbs.twimg.com/media/F8-j3b0WoAAf1GX.jpg,f,f
172411,https://twitter.com/MSF_france/status/1715770595143487561,2023-10-21 16:42:42+00,MSF_france,"Avant le siège, des centaines de camions de marchandises entraient chaque jour dans la bande de Gaza, qui dépend essentiellement de l'aide extérieure. La nourriture, l'eau et les médicaments font toujours cruellement défaut. (photo : Mohammed ABED/MSF) https://t.co/qZD7kq3zJI",104,64,1,0,6214,1,photo,https://pbs.twimg.com/media/F8-jTzqXsAArm6D.jpg,f,f
172418,https://twitter.com/MSF_france/status/1715703020078444849,2023-10-21 12:14:10+00,MSF_france,Nous sommes prêts à apporter un soutien supplémentaire aux structures de soins de Gaza dès que la possibilité sera offerte d’acheminer l'aide dont le besoin se fait cruellement sentir.,62,19,2,2,3260,0,,,f,f
172419,https://twitter.com/MSF_france/status/1715703018015060263,2023-10-21 12:14:10+00,MSF_france,"« Nous avons livré toutes les fournitures médicales qu’il nous restait à l'hôpital Al Shifa dans la ville de Gaza, il y a deux jours. Nous avons vu des centaines de personnes s'y abriter, au point qu’il était difficile de marcher à l'intérieur », Loay Harb, infirmier #MSF à Gaza.",59,23,1,0,3070,0,,,f,f
172420,https://twitter.com/MSF_france/status/1715311038193664252,2023-10-20 10:16:35+00,MSF_france,"[Mise à jour] Bien que nous ayons immédiatement attribué la responsabilité de cette attaque à Israël, il est impossible pour MSF de dire avec certitude qui en est responsable. Seule une enquête indépendante permettra de l’établir.",195,81,0,524,559770,24,,,f,f
172421,https://twitter.com/MSF_france/status/1715298606406574513,2023-10-20 09:27:11+00,MSF_france,#Soudan : #MSF annonce la suspension de son soutien aux activités chirurgicales de l'hôpital universitaire de Bashair dans le sud de #Khartoum.  https://t.co/xonAyVxcOy,12,6,14,1,5104,0,,,f,f
172422,https://twitter.com/MSF_france/status/1715121394319806824,2023-10-19 21:43:00+00,MSF_france,"Nous appelons au respect des civils et de la mission médicale. Les hôpitaux, les soignants, les ambulances et les patients ne peuvent pas être pris pour cible.",37,12,0,0,4989,1,,,f,f
172423,https://twitter.com/MSF_france/status/1715121392407007511,2023-10-19 21:43:00+00,MSF_france,"L'OMS fait état de 52 attaques contre des structures de santé, et de 26 hôpitaux endommagés à Gaza. L’hôpital Ahli Arab avait déjà été touché par une attaque samedi dernier.",52,44,1,5,7684,1,,,f,f
172424,https://twitter.com/MSF_france/status/1715121390724976684,2023-10-19 21:42:59+00,MSF_france,"Depuis le 12 octobre, les autorités israéliennes ont appelé à plusieurs reprises à l'évacuation des hôpitaux du nord de Gaza, en prévision de possibles bombardements.",13,1,1,0,3147,1,,,f,f
172425,https://twitter.com/MSF_france/status/1715121388938231943,2023-10-19 21:42:59+00,MSF_france,"Bien que nous ayons immédiatement attribué la responsabilité de cette attaque à Israël, il est impossible pour MSF de dire avec certitude qui en est responsable. Seule une enquête indépendante permettra de l’établir.",16,3,1,6,7495,2,,,f,f
172426,https://twitter.com/MSF_france/status/1714938923783258258,2023-10-19 09:37:56+00,MSF_france,"#Gaza : « Il faut faire entrer massivement des médicaments et du carburant. On en est à demander à ce que les gens aient accès à l’eau. » Guillemette Thomas, #MSF",155,123,0,1,10485,0,,,f,f
172427,https://twitter.com/MSF_france/status/1714938922118054039,2023-10-19 09:37:55+00,MSF_france,"#Gaza : « Concrètement, quand il n’y aura plus d’électricité du tout, de nombreux patients vont mourir, notamment ceux qui sont dans les services de réanimation, de néonatalogie et sous assistance respiratoire. » Guillemette Thomas, #MSF",188,155,1,4,11264,0,,,f,f
172428,https://twitter.com/MSF_france/status/1714938920327147749,2023-10-19 09:37:55+00,MSF_france,"#Gaza : « Une pénurie générale de nombreux médicaments condamne les patients atteints de maladies chroniques, le diabète, le cancer, mais aussi les femmes enceintes. » Guillemette Thomas, coordinatrice médicale de #MSF pour la Palestine à Jérusalem",121,93,1,5,11841,0,,,f,f
172430,https://twitter.com/MSF_france/status/1714369732818669757,2023-10-17 19:56:10+00,MSF_france,"Rien ne peut justifier cette attaque choquante et sans précédents contre un hôpital à #Gaza, ses nombreux patients et soignants, ainsi que contre les personnes qui y cherchaient refuge.",713,307,1,12,58110,2,,,f,f
172431,https://twitter.com/MSF_france/status/1714369730381775195,2023-10-17 19:56:09+00,MSF_france,"« Nous étions en train d'opérer à l'hôpital, il y a eu une forte explosion et le plafond de la salle d'opération est tombé. C'est un massacre » déclare le Dr Ghassan Abu Sittah, médecin #MSF à #Gaza.",849,528,1,22,70025,9,,,f,f
172448,https://twitter.com/MSF_france/status/1713858034613489799,2023-10-16 10:02:52+00,MSF_france,"Avec moins de secousses ressenties ces derniers jours, les hab. d'#Hérat espéraient que les tremblements de terre s'atténueraient, leur permettant de commencer à reconstruire leur vie. Malheureusement, ce dernier séisme n’a fait qu’accroître leur anxiété.https://t.co/UAyMt4i77a",5,2,2,0,4018,0,,,f,t
172450,https://twitter.com/MSF_france/status/1713858032185045048,2023-10-16 10:02:51+00,MSF_france,"Nos équipes s'occupent des patients admis après les tremblements de terre de la semaine dernière, 77 personnes sont présentes. 17 patients étaient prêts à sortir hier mais refusaient de partir car ils n'ont nulle part où aller. https://t.co/K6MZkgLN8G",6,4,3,0,5483,0,,,f,t
172452,https://twitter.com/MSF_france/status/1713858029433610426,2023-10-16 10:02:50+00,MSF_france,"Hier un troisième #séisme, d'une magnitude de 6,3, a frappé la ville d'Hérat en #Afghanistan à 8h06. Plus de 100 blessés ont été hospitalisés à l'hôpital régional de la ville et deux personnes sont décédées.",118,117,9,2,21383,0,,,f,t
172453,https://twitter.com/MSF_france/status/1713838399159673261,2023-10-16 08:44:50+00,MSF_france,"@Lefrano93789936 Nous sommes horrifiés par les massacres perpétrés par le Hamas en Israël, qui sont d’une barbarie et d’une ampleur inédites. MSF a également proposé son soutien aux hôpitaux israéliens soignant le très grand nombre de victimes de ces attaques.",3,0,2,0,364,0,,,f,f
172454,https://twitter.com/MSF_france/status/1713838158041780300,2023-10-16 08:43:53+00,MSF_france,"@inbluebebop Nous sommes horrifiés par les massacres perpétrés par le Hamas en Israël, qui sont d’une barbarie et d’une ampleur inédites. MSF a également proposé son soutien aux hôpitaux israéliens soignant le très grand nombre de victimes de ces attaques.",5,3,0,0,401,0,,,f,f
172455,https://twitter.com/MSF_france/status/1713837950478250454,2023-10-16 08:43:03+00,MSF_france,"@vertatlantique Nous sommes horrifiés par les massacres perpétrés par le Hamas en Israël, qui sont d’une barbarie et d’une ampleur inédites. MSF a également proposé son soutien aux hôpitaux israéliens soignant le très grand nombre de victimes de ces attaques.",7,2,1,0,408,0,,,f,f
172456,https://twitter.com/MSF_france/status/1713837819070669114,2023-10-16 08:42:32+00,MSF_france,"@JeanMansac Nous sommes horrifiés par les massacres perpétrés par le Hamas en Israël, qui sont d’une barbarie et d’une ampleur inédites. MSF a également proposé son soutien aux hôpitaux israéliens soignant le très grand nombre de victimes de ces attaques.",6,3,4,0,468,0,,,f,f
172457,https://twitter.com/MSF_france/status/1713837741065023700,2023-10-16 08:42:13+00,MSF_france,"@AlainHamaoui Nous sommes horrifiés par les massacres perpétrés par le Hamas en Israël, qui sont d’une barbarie et d’une ampleur inédites. MSF a également proposé son soutien aux hôpitaux israéliens soignant le très grand nombre de victimes de ces attaques.",13,3,1,0,523,0,,,f,f
172458,https://twitter.com/MSF_france/status/1713837404434444766,2023-10-16 08:40:53+00,MSF_france,@PHILIPPEVINCE12 MSF a proposé son soutien aux hôpitaux israéliens. Mais Israël dispose d’un système de santé performant qui n’a pas besoin de notre aide.,23,0,1,0,564,1,,,f,f
172459,https://twitter.com/MSF_france/status/1713837009070944303,2023-10-16 08:39:19+00,MSF_france,"@JeanMansac Nous sommes horrifiés par les massacres perpétrés par le Hamas en Israël, qui sont d’une barbarie et d’une ampleur inédites. MSF a également proposé son soutien aux hôpitaux israéliens soignant le très grand nombre de victimes de ces attaques.",1,0,0,0,51,0,,,f,f
172460,https://twitter.com/MSF_france/status/1713836826362876404,2023-10-16 08:38:35+00,MSF_france,"@LATELLA3 Nous sommes horrifiés par les massacres perpétrés par le Hamas en Israël, qui sont d’une barbarie et d’une ampleur inédites. MSF a également proposé son soutien aux hôpitaux israéliens soignant le très grand nombre de victimes de ces attaques.",0,0,0,0,61,0,,,f,f
172461,https://twitter.com/MSF_france/status/1713836034004222160,2023-10-16 08:35:26+00,MSF_france,@ph_chelli Effectivement #MSF a proposé son soutien aux hôpitaux israéliens. Mais Israël dispose d’un système de santé performant qui n’a pas besoin de notre aide.,21,4,0,0,703,0,,,f,f
172462,https://twitter.com/MSF_france/status/1713618373114736677,2023-10-15 18:10:32+00,MSF_france,"« Aujourd'hui, depuis deux heures, nous sommes à la recherche d'eau potable. Ils bombardent toute la journée. Nous ne savons pas ce qui se passera demain et où nous irons. »   Dr. Mohammed Abu Mughaiseeb, Coordinateur médical adjoint de MSF à #Gaza https://t.co/YPHdCU4BzE",2406,2294,108,91,212668,28,video,https://video.twimg.com/ext_tw_video/1713618121599098880/pu/vid/avc1/320x568/EFvRARF9jkQqCEQT.mp4?tag=12,f,f
172463,https://twitter.com/MSF_france/status/1713588301527957591,2023-10-15 16:11:02+00,MSF_france,"« Ce que nos équipes nous rapportent, c'est une difficulté d'accès à l'eau qui s'aggrave d'heure en heure. La pénurie d'eau à #Gaza a atteint aujourd'hui un seuil critique. » Nous demandons que soit rétabli de toute urgence l'accès à l'eau potable. 4/4",322,240,4,2,18062,1,,,f,f
172464,https://twitter.com/MSF_france/status/1713588298965188965,2023-10-15 16:11:02+00,MSF_france,MSF demande aux autorités israéliennes d'organiser et de maintenir des zones véritablement sûres où la population soit épargnée des bombes à #Gaza. Nous demandons aussi une voie d'évacuation pour les personnes qui cherchent à fuir puissent le faire. 3/4,215,132,8,0,10117,1,,,f,f
172465,https://twitter.com/MSF_france/status/1713588295576285482,2023-10-15 16:11:01+00,MSF_france,"Les équipes MSF à #Gaza sont témoins d’une situation dramatique. « Les hôpitaux sont débordés. Il n'y a désormais plus d'antidouleurs. Notre personnel nous parle de blessés qui hurlent de douleur, de malades qui ne peuvent se rendre à l'hôpital, et de leur terreur. » 2/4",340,344,4,11,33773,5,,,f,f
172466,https://twitter.com/MSF_france/status/1713588289792262565,2023-10-15 16:10:59+00,MSF_france,"« Mourir sous les bombes à #Gaza ne peut pas être la seule option laissée à la population. »   Claire Magone, Directrice générale de MSF.  1/4 https://t.co/b5d6hhbVFj",2115,1457,146,75,198873,44,video,https://video.twimg.com/ext_tw_video/1713587641340379136/pu/vid/avc1/320x570/BVJO-ICiU5LrjG2_.mp4?tag=12,f,f
172468,https://twitter.com/MSF_france/status/1713283075612823741,2023-10-14 19:58:11+00,MSF_france,MSF appelle de toute urgence au rétablissement d’un accès à l’eau potable suffisant et immédiat pour la population de la bande de #Gaza. 4/4,123,83,4,1,6938,0,,,f,f
172470,https://twitter.com/MSF_france/status/1713283072353862116,2023-10-14 19:58:10+00,MSF_france,"« Les gens cherchent un peu d'abri là où ils peuvent, ils dorment dans les escaliers, dans les couloirs, dans les salles de classe, dans les cafétérias, il y a vraiment des gens partout qui mettent leur matelas ou juste une couverture à même le sol. » Louis Baudouin à #Gaza 3/4",56,40,2,0,4646,0,,,f,f
172472,https://twitter.com/MSF_france/status/1713283069723934753,2023-10-14 19:58:09+00,MSF_france,"Les conditions de vie dans les sites qui hébergent les déplacés de #Gaza sont très précaires, il n’y a pas suffisamment de nourriture pour les nouveaux arrivants et surtout, l’eau est de plus en plus difficile à trouver. Ces personnes ont fui leur foyer dans l’urgence. 2/4",59,35,1,1,1992,0,,,f,f
172486,https://twitter.com/MSF_france/status/1713283065236136168,2023-10-14 19:58:08+00,MSF_france,"Suivant l’ultimatum de l’armée israélienne, des dizaines de milliers d’habitants de #Gaza se sont déplacés vers le sud du territoire. Louis Baudoin-Laarman, membre de l'équipe MSF sur place, témoigne. https://t.co/oFTXL3TND2",927,690,39,21,103122,17,video,https://video.twimg.com/ext_tw_video/1713275021194354688/pu/vid/avc1/320x568/ZehJXpZOcJ2c2mEp.mp4?tag=12,f,f
172488,https://twitter.com/MSF_france/status/1713254052006404576,2023-10-14 18:02:51+00,MSF_france,"Alors que l’ultimatum donné à la population expire, nous sommes extrêmement inquiets du sort des personnes qui n'ont pas pu se déplacer, comme les blessés, les malades, les soignants et dont on peut craindre l’anéantissement. 4/4",997,442,9,8,72500,7,,,f,f
172490,https://twitter.com/MSF_france/status/1713254050299359300,2023-10-14 18:02:50+00,MSF_france,Nos équipes témoignent du fait que  l’eau potable commence à devenir rare dans le sud la bande de Gaza et la difficulté à s’en procurer rajoute à la détresse des populations. 3/4,743,384,5,4,33359,2,,,f,f
172492,https://twitter.com/MSF_france/status/1713254048642498928,2023-10-14 18:02:50+00,MSF_france,"L’injonction faite à près de 1.1 million d’habitants de #Gaza de se déplacer en quelques heures vers un territoire déjà surpeuplé est aussi absurde qu’intolérable. Tout le territoire est bombardé, y compris le sud où, se sont réfugiés des dizaines de milliers de personnes. 2/4",792,404,12,9,28429,1,,,f,f
172493,https://twitter.com/MSF_france/status/1713254046897741832,2023-10-14 18:02:50+00,MSF_france,"Alors que l’armée israélienne bombarde sans retenue la bande de #Gaza depuis une semaine, nous l’appelons désormais à faire preuve de la plus élémentaire humanité. 1/4 https://t.co/oWzXPn1H2D",3095,1750,197,69,324810,37,,,f,f
172494,https://twitter.com/MSF_france/status/1712913339188232401,2023-10-13 19:28:59+00,MSF_france,MISE À JOUR : Les forces israéliennes ont désormais reporté à 6 heures du matin la demande d'évacuation de l'hôpital Al Awda dans la bande de #Gaza. L'évacuation des patients reste compliquée.,678,321,32,22,68104,3,,,f,f
172495,https://twitter.com/MSF_france/status/1712893148173664463,2023-10-13 18:08:45+00,MSF_france,"Israël n'a donné que 2h à l'hôpital Al Awda pr évacuer. Notre personnel continue de soigner les patients.Nous condamnons cette action, les massacres qui se poursuivent  &amp; les attaques contre les structures de soins à Gaza. Nous essayons de protéger notre personnel &amp; les patients.",10991,5806,319,253,830642,129,,,f,f
172496,https://twitter.com/MSF_france/status/1712833104556027979,2023-10-13 14:10:09+00,MSF_france,"#MSF demande expressément que des zones sécurisées soient mises en place, notamment les hôpitaux, pour les personnes qui ne pourront pas fuir. 5/5",226,74,2,4,10378,0,,,f,f
172497,https://twitter.com/MSF_france/status/1712833097790628303,2023-10-13 14:10:08+00,MSF_france,"Par ailleurs, regrouper un tel nombre de personnes dans seulement quelques km² participera de l’aggravation de la crise humanitaire. 4/5",175,51,1,0,8251,0,,,f,f
172498,https://twitter.com/MSF_france/status/1712833091113250989,2023-10-13 14:10:06+00,MSF_france,"L’ordre d’évacuation donné par l’armée israélienne aux 1,1 millions de personnes du Nord de la bande de #Gaza représente un ultimatum dangereux et irresponsable. 3/5",180,67,2,2,5359,1,,,f,f
172499,https://twitter.com/MSF_france/status/1712833085824180586,2023-10-13 14:10:05+00,MSF_france,"Quant à notre personnel palestinien, il est pour l’heure difficile de vérifier la situation avec l’ensemble de nos 300 collègues. Nous savons que certains d’entre eux tentent en ce moment même de partir vers le Sud avec leurs familles. 2/5",120,18,1,0,3383,0,,,f,f
172500,https://twitter.com/MSF_france/status/1712833080484934082,2023-10-13 14:10:03+00,MSF_france,"🔴#MSF confirme que ses équipes internationales, une vingtaine de personnes, basées dans le nord de #Gaza se sont déplacées cette nuit vers le sud de la bande. 1/5",479,202,13,3,49832,5,,,f,f
172501,https://twitter.com/MSF_france/status/1712502068982710618,2023-10-12 16:14:44+00,MSF_france,"#Gaza : « Nos stocks d'urgence s'épuisent rapidement. Par exemple, nous avons deux mois de réserves d'urgence à l'hôpital Al Awda : mais trois semaines de stock ont été utilisées en trois jours » Darwin Diaz, coordinateur médical à #Gaza. 5/5",192,127,1,0,7983,0,,,f,f
172502,https://twitter.com/MSF_france/status/1712502067107958965,2023-10-12 16:14:44+00,MSF_france,"« Nous avons 300 employés palestiniens qui travaillent dans la bande de gaza. Ils vivent tous dans la terreur des bombardements, comme l'ensemble de la population de Gaza.» Léo Cans, chef de mission de #MSF pour la #Palestine. 4/5",231,133,3,1,10122,0,,,f,f
