id,tweet_url,published_at,username,content,likes,retweet_count,reply_count,quote_count,views_count,bookmarks_count,media_0_type,media_0_url,is_retweeted,is_quoted
176753,https://twitter.com/MdM_France/status/1720401108177183036,2023-11-03 11:22:42+00,MdM_France,"🎉 Le #FestivaldesGrosMaux c'est aujourd'hui !  Pour ce 1er jour, venez découvrir les œuvres d'artistes engagés en live &amp; participer à une table ronde pour mieux connaître nos actions.  La journée se terminera par concert &amp; DJset, on vous attend nombreux ! https://t.co/Ce4ORjJ0OR https://t.co/v4npib0aDg",12,8,2,2,7671,0,photo,https://pbs.twimg.com/media/F-AVV_OWsAAAhYj.jpg,f,f
176754,https://twitter.com/MdM_France/status/1720388854157336968,2023-11-03 10:34:00+00,MdM_France,"🔴 Alors qu’une extrême violence s’abat sur #Gaza, de graves violations du droit international humanitaire sont commises en #Cisjordanie depuis le 7 octobre.  @MdM_France appelle de toute urgence à une intervention diplomatique pour protéger les civils. 👇 https://t.co/bDIOtxqN3j",374,376,10,6,23384,1,,,f,f
176755,https://twitter.com/MdM_France/status/1720120906448597417,2023-11-02 16:49:17+00,MdM_France,"🎤 La chanteuse @smartkidmyra viendra associer sa voix à celle de nos combats lors de l'inauguration du #FestivalDesGrosMaux !  Sur des airs de musique latine &amp; des drums chaleureuses, Myra invite à danser et laisser l'esprit s'évader.  📌 Au @Gro_ndControl 📅 Ce vendredi à 19h30 https://t.co/zfzoulqNTE",10,4,0,0,1360,0,photo,https://pbs.twimg.com/media/F98YZauW0AAxUtF.jpg,f,f
176756,https://twitter.com/MdM_France/status/1720035658067025983,2023-11-02 11:10:32+00,MdM_France,"🔴 Alors que les hôpitaux s'effondrent, l’opération terrestre israélienne a coupé le nord de #Gaza du reste du territoire.  L'aide humanitaire ne parvient plus aux civils.  Les gouvernements doivent appeler au #CessezLeFeu pour mettre un terme à cette catastrophe humanitaire !",703,648,26,20,46823,2,,,f,t
176757,https://twitter.com/MdM_France/status/1720016310220824698,2023-11-02 09:53:39+00,MdM_France,"⭕️ 3000 soignantes et soignants, de tous horizons, lancent un appel en faveur de l’Aide médicale d’Etat.  Supprimer l’#AME serait une catastrophe pour la santé des personnes et pour notre système de #santé.  @EmmanuelMacron @Elisabeth_Borne @aur_rousseau https://t.co/Rs2OZnRs6h https://t.co/CKmKgve1PW",744,595,37,26,117050,10,photo,https://pbs.twimg.com/media/F9632NbXEAAn0vh.jpg,f,f
176758,https://twitter.com/MdM_France/status/1719801137954500994,2023-11-01 19:38:38+00,MdM_France,"🔴 #GAZA  Des centaines de civils tués chaque jour Un système de santé dévasté Un #DIH constamment violé, et le bombardement hier du camp de réfugiés de #Jabaliya.  Il est de la responsabilité des gouvernements d'exiger un #cessezlefeu DE TOUTE URGENCE ! https://t.co/9UjohmQ8s1",556,499,23,14,25064,1,,,f,f
176759,https://twitter.com/MdM_France/status/1719761222625837244,2023-11-01 17:00:01+00,MdM_France,"Assistez à notre #TableRonde !  Pendant le #FestivaldesGrosMaux, des professionnels du secteur et des acteurs de @MdM_France discuteront ensemble des leviers de mobilisation pour lutter contre les inégalités en #santé.  🎫 Inscription gratuite 👉 https://t.co/Ce4ORjJyEp https://t.co/CrN8kOMfHG",7,3,0,0,1310,0,photo,https://pbs.twimg.com/media/F9ygLnuWoAAg977.jpg,f,f
176760,https://twitter.com/MdM_France/status/1719685724222504967,2023-11-01 12:00:01+00,MdM_France,"#Streetart, tables rondes, projections... ""L’idée est simple : dénoncer les maux de notre société à travers l’#arturbain.""  👉 Retrouvez #LeFestivaldesGrosMaux, événement d'art urbain gratuit et engagé, de vendredi à dimanche au @Gro_ndControl !  https://t.co/s1QJAjVT8V",8,3,0,0,1323,0,,,f,f
176761,https://twitter.com/MdM_France/status/1719682510093762859,2023-11-01 11:47:15+00,MdM_France,"L'hôpital indonésien et Al Shifa n’ont plus que qq heures d’électricité. Le Croissant Rouge réduit le nombre d'ambulances à cause du manque de carburant. La vie de milliers de patients dépend de la livraison de carburant, aide humanitaire qui doit entrer à #Gaza.  #CeasefireNOW",420,458,13,9,25873,3,,,f,t
176762,https://twitter.com/MdM_France/status/1719370220337303840,2023-10-31 15:06:19+00,MdM_France,"Nous dénonçons les frappes autour des hôpitaux du nord de #Gaza, en particulier Al Quds et l'hôpital de l'amitié turco-palestinienne.  Ces frappes endommagent les centres de santé surpeuplés et mettent en danger les patients, déplacés et soignants.  #CeasefireNOW #NotATarget #DIH https://t.co/HHevqJFDlv",286,255,14,3,9576,2,photo,https://pbs.twimg.com/media/F9xocW_WwAAkLZz.jpg,f,f
176763,https://twitter.com/MdM_France/status/1719355310228255084,2023-10-31 14:07:04+00,MdM_France,#PJLimmigration  Au nom de manœuvres politiciennes Et sans considération des questions de #santé publique  ➡️ Le président @EmmanuelMacron sera-t-il celui de la suppression de l'#AME ?   #directAN #QAG https://t.co/ivMBfIp0eR,29,23,0,1,2422,0,photo,https://pbs.twimg.com/media/F9xSqI7XQAA0RKL.jpg,f,f
176764,https://twitter.com/MdM_France/status/1719326462572913050,2023-10-31 12:12:26+00,MdM_France,Découvrez les temps forts du #FestivaldesGrosMaux !  @CarlaBianchiC décryptera avec humour les idées reçues autour d'un thème qui fait tant parler : l’accueil des personnes migrantes.  🎟️ Entrée gratuite sur inscription https://t.co/Ce4ORjJ0OR  📍 Dimanche 5.11 au @Gro_ndControl https://t.co/02jCiO1i4P,8,5,0,0,1212,0,photo,https://pbs.twimg.com/media/F9xDxBUXUAApMrc.jpg,f,f
176765,https://twitter.com/MdM_France/status/1719054161633849481,2023-10-30 18:10:25+00,MdM_France,"🟣 #IVGdansLaConstitution : une nouvelle étape de franchie !  Grâce à la mobilisation des #femmes, alliés et organisations féministes &amp; de #santé, nous n'avons jamais été aussi proches d'une protection de ce droit fondamental dans la #Constitutionfrançaise.  Le combat continue ✊",27,11,2,0,3304,0,,,f,t
176766,https://twitter.com/MdM_France/status/1718954052191506846,2023-10-30 11:32:37+00,MdM_France,"🔴 In order to save lives and halt the humanitarian catastrophe, nearly 600 organizations are calling for an immediate ceasefire in the #Gaza Strip and #Israel.  ✍️ Add your voice to ours, sign the petition ! ⬇️️ #CeaseFireNOW  https://t.co/OgDgMJzKy1",45,31,0,1,2358,0,,,f,f
176767,https://twitter.com/MdM_France/status/1718945198871310731,2023-10-30 10:57:26+00,MdM_France,"🔴 Afin de sauver des vies et enrayer la catastrophe humanitaire, près de 600 organisations appellent à un #CessezLeFeu immédiat dans la bande de #Gaza et en #Israël.  ✍️ Joignez vos voix aux nôtres, signez la pétition ! ⬇️️ #CeaseFireNOW  https://t.co/OgDgMJzKy1",580,500,24,14,93024,5,,,f,f
176768,https://twitter.com/MdM_France/status/1718234922807165335,2023-10-28 11:55:03+00,MdM_France,"🔴 #Gaza   « Comme tous mes collègues humanitaires, à Médecins du Monde, nous avons perdu le contact de notre équipe hier soir. »  - Jean-François Corty, Vice president de @MdM_France",279,244,11,3,19210,3,,,f,t
176769,https://twitter.com/MdM_France/status/1717909879354974356,2023-10-27 14:23:27+00,MdM_France,"""Nous voulons un accueil inconditionnel, digne et pérenne.""   🗣️ Paul Alauzy, Coordinateur chez @MdM_France au sujet de l'#AME sur @FranceTV avec @EnoraMofficiel et @Dr_moji   Pour retrouver la vidéo en entier ➡️ https://t.co/K81Yqpzr2o https://t.co/ukt4TiRKew",31,22,2,1,2980,2,video,https://video.twimg.com/ext_tw_video/1717908740148477952/pu/vid/avc1/480x270/W5O9DWaQWv67s2Z7.mp4?tag=12,f,f
176770,https://twitter.com/MdM_France/status/1717880154691719204,2023-10-27 12:25:20+00,MdM_France,"⚠️ De nos expériences du terrain, la vie à la rue abîme.    Aujourd'hui, @MdM_France publie un rapport conjoint avec le Collectif les @Mortsdelarue sur la mortalité des personnes sans domicile en France.  📄 Pour lire le rapport ⬇️ https://t.co/VM57IR5lZ9",14,17,1,0,1638,2,,,f,f
176771,https://twitter.com/MdM_France/status/1717850367671574631,2023-10-27 10:26:58+00,MdM_France,"🔴 #Gaza :  ""On parle d'opérations à même le sol, sans anesthésie, à la lumière des téléphones portables.""  - Louise Bichet, responsable du pôle Moyen-Orient chez @MdM_France  ⬇️",234,250,9,3,15060,3,,,f,t
176772,https://twitter.com/MdM_France/status/1717847481646465284,2023-10-27 10:15:30+00,MdM_France,"🔴 “J’espère que ces escalades massives prendront bientôt fin et que nous pourrons nous retrouver. En vie.”  À #Gaza, notre référent médical le Dr. Murad Abed décrit l’explosion des problématiques sanitaires et le manque criant de moyens pour y faire face. https://t.co/C01GTn2d2p",28,30,1,0,1808,1,video,https://video.twimg.com/ext_tw_video/1717847374402404352/pu/vid/avc1/320x568/7nnkEsSm_jIRFllE.mp4?tag=12,f,f
176773,https://twitter.com/MdM_France/status/1717820930720760166,2023-10-27 08:30:00+00,MdM_France,"Streamer et improvisateur, @LuttiLutti_ nous fera la joie d'être présent au #FestivaldesGrosMaux pour animer la scène d'éloquence. 🎤  Pour y assister, inscrivez-vous ! https://t.co/Ce4ORjJ0OR  📍 Samedi 4 novembre à 19h  ▶️ Également retransmis en Live sur #Twitch &amp; #TikTok. https://t.co/bvyhMrKjFX",23,5,0,0,6065,0,photo,https://pbs.twimg.com/media/F9bsMaRW0AAzdFp.jpg,f,f
176774,https://twitter.com/MdM_France/status/1717488437119299591,2023-10-26 10:28:47+00,MdM_France,"🔴 À #Gaza, le pronostic vital d'une grande partie de la population est engagé.  Conséquence des bombardements et de la #pénurie d’eau &amp; d’électricité, 1/3 des hôpitaux ont pourtant dû fermer. Pour l'accès total de l'aide #humanitaire !  #CeasefireNOW ⬇️ https://t.co/OyhnTJtVeK",194,214,10,10,9245,2,,,f,f
176775,https://twitter.com/MdM_France/status/1717160291807457366,2023-10-25 12:44:51+00,MdM_France,"🔴 “C’est une situation misérable.”  #Gaza : La famille du Docteur Murad Abed est confrontée à une deuxième évacuation en quelques jours, 2e fuite d’un lieu de vie vers l’incertitude.  Tandis que les bombardements font rage, les denrées élémentaires viennent à manquer. https://t.co/kCWsdFfCDQ",21,24,2,0,1679,0,video,https://video.twimg.com/ext_tw_video/1717159943353110528/pu/vid/avc1/320x568/d_debAEino7a8HPM.mp4?tag=12,f,f
176776,https://twitter.com/MdM_France/status/1717126468751225253,2023-10-25 10:30:27+00,MdM_France,370+ organisations de 70 pays appellent à un #CessezLeFeu humanitaire immédiat pour sauver des vies humaines à #Gaza &amp; en #Israël.  Joignez votre voix aux 350.000 personnes qui soutiennent cet appel urgent. Signez 👇 @EmmanuelMacron @MinColonna @NDeRiviere https://t.co/TXp1rddMfc,285,258,22,15,34671,6,,,f,f
176777,https://twitter.com/MdM_France/status/1716850968313110828,2023-10-24 16:15:43+00,MdM_France,"🔴 “Je peux sentir l’odeur de la mort partout.”  Le Dr. Murad Abed, médecin @MdM_France à #Gaza, nous livre en trois étapes un témoignage de terrain.  Il y a plus d’une semaine, sa maison a été détruite lors des bombardements israéliens. “C’était la première évacuation.” https://t.co/OVKAZ1B7m5",72,87,2,1,4813,4,video,https://video.twimg.com/ext_tw_video/1716850819562188808/pu/vid/avc1/320x568/bCnFGp6pMWZwXeRX.mp4?tag=12,f,f
176778,https://twitter.com/MdM_France/status/1716467587427557495,2023-10-23 14:52:17+00,MdM_France,"Parce que notre mission est de soigner mais aussi de témoigner, on vous donne rdv au #FestivaldesGrosMaux !  Un week-end pour mettre des #mots sur les injustices en santé dont nous sommes témoins &amp; nos combats pour y répondre.  Infos &amp; inscriptions 👉 https://t.co/SmMgIIJWiW https://t.co/18beIKKt4o",17,6,2,1,3378,0,photo,https://pbs.twimg.com/media/F9IdAVtWYAAPc9-.jpg,f,f
176779,https://twitter.com/MdM_France/status/1715671315774865822,2023-10-21 10:08:11+00,MdM_France,"🔴 #Gaza - Une situation cataclysmique  ""Le Droit International Humanitaire n’est pas respecté aujourd’hui à Gaza.""  🗣️ Jean-François Corty, vice-président de @MdM_France était ce matin chez @franceinter.  Écouter l'émission 👇 https://t.co/TfVqNrzDIl",104,85,7,3,10509,1,,,f,f
176780,https://twitter.com/MdM_France/status/1715352558623990113,2023-10-20 13:01:34+00,MdM_France,"🔴“La quantité de camions à la frontière à #Rafah est insuffisante. On parle de l’entrée de 20 camions alors que depuis plus de 10 jours, 1,5 million de personnes n'ont absolument rien.”  Helena Ranchal, Directrice des Opérations internationales chez @MdM_France👇",30,36,3,1,3859,0,,,f,t
176781,https://twitter.com/MdM_France/status/1715286245662745060,2023-10-20 08:38:04+00,MdM_France,"#FestivaldesGrosMaux - C’est quoi le programme ❓   Venez découvrir les œuvres d’artistes engagés &amp; assister à la grande scène d’éloquence !  L'occasion également de (re)découvrir nos combats lors de tables-rondes, projections &amp; moments d’échanges.  🎫 https://t.co/Ce4ORjJ0OR https://t.co/YzNfMs6bqM",4,2,0,0,1253,0,video,https://video.twimg.com/ext_tw_video/1715285825804464128/pu/vid/avc1/320x568/QWzCeV3pplU_6dom.mp4?tag=12,f,f
176782,https://twitter.com/MdM_France/status/1715041010777039056,2023-10-19 16:23:35+00,MdM_France,"""Each moment feels like it could be our last, we say our goodbyes to our family members and children, wondering if we'll ever see them again.""  Message from Nour, psychologist @Mdm_France in #Gaza, account of the violence experienced by the population. 👇 https://t.co/HSqXoG98Iu",18,16,1,1,2041,0,,,f,f
176783,https://twitter.com/MdM_France/status/1715033818032148991,2023-10-19 15:55:00+00,MdM_France,"""Chaque instant semble être le dernier. Nous faisons nos adieux à nos enfants, à nos proches, sans savoir si nous les reverrons un jour.""  Le message de Nour, psychologue @Mdm_France à #Gaza, récit de la violence extrême vécue par la population sur place. https://t.co/8Og9U5Jctz",114,112,2,5,18394,1,,,f,f
176784,https://twitter.com/MdM_France/status/1714985934767169748,2023-10-19 12:44:44+00,MdM_France,"🔴 #Gaza, un contre-la-montre de la survie  ""Chaque heure compte pour les civils qui ont besoin de tout, qu'ils soient au nord ou au sud.""  ⚠️ @JfCorty @MdM_France sur l'extrême urgence de concrétiser l'autorisation de l'aide #humanitaire dans tout Gaza. 👇https://t.co/CWmKGZB7Ai",55,45,3,0,3441,0,,,f,f
176785,https://twitter.com/MdM_France/status/1714694927076950165,2023-10-18 17:28:22+00,MdM_France,"🔴 Pour enrayer la catastrophe #humanitaire et préserver des vies humaines, les organisations internationales dont @MdM_France appellent à un #Cessezlefeu immédiat dans la bande de #Gaza et en #Israël.  Pour en savoir plus ⬇️ #CeasefireNOW  https://t.co/a0xTwcjy7S",99,85,2,1,6060,0,,,f,f
176786,https://twitter.com/MdM_France/status/1714688382666695012,2023-10-18 17:02:22+00,MdM_France,"#Gaza 🔴 Médecins du Monde condamne fermement l'attaque de l'hôpital Al Ahli &amp; appelle à protéger les soins de santé.  Toutes les parties au conflit doivent respecter le droit international humanitaire, protéger les civils, personnels &amp; structures de santé.https://t.co/6G6QQZ78Je",23,20,0,1,1920,0,,,f,f
176787,https://twitter.com/MdM_France/status/1714633266341294415,2023-10-18 13:23:21+00,MdM_France,"#Gaza  ""La plupart de nos équipes ont perdu leurs habitations et sont réfugiés dans des écoles où l'accès à l'eau est compliqué. Ils ne savent pas s'ils vont pouvoir trouver de la nourriture &amp; de l'eau dans les jours qui viennent."" @JfCorty sur @FRANCE24👇 https://t.co/N7F6xBNIGl",50,40,0,4,2973,1,,,f,f
176788,https://twitter.com/MdM_France/status/1714616333998972941,2023-10-18 12:16:04+00,MdM_France,"📢 Sortie du 23e Rapport de l’Observatoire de l’accès aux droits &amp; aux soins.  Alors que l’#AME fait régulièrement l'objet d'attaques, @MdM_France témoigne de ses inquiétudes concernant l'accès aux soins des personnes exilées.  Découvrir 👇 https://t.co/HjXIL57DZX",24,17,0,0,2626,0,,,f,f
176789,https://twitter.com/MdM_France/status/1714589114744336437,2023-10-18 10:27:55+00,MdM_France,"🔴 Nous sommes horrifiés par l'attaque contre l'hôpital Al Ahli Arab de #Gaza.  Des centaines de civils, patients et soignants tués. Une violation intolérable du droit international humanitaire.  Tout notre soutien aux personnes présentes sur place et à leurs proches. #NotATarget https://t.co/iCjkpEhBz8",61,41,5,2,5579,1,photo,https://pbs.twimg.com/media/F8tkuBbWkAAI1E7.jpg,f,f
176790,https://twitter.com/MdM_France/status/1714304368776790488,2023-10-17 15:36:26+00,MdM_France,🚫 Les abus de #brevets nuisent à l'accès aux soins. Nous demandons à l'@EPOorg d'agir maintenant pour des normes de brevetabilité plus strictes pour les brevets pharmaceutiques #WorldHealthSummit @aur_rousseau @AmprouAnne @INPIFrance   Pour comprendre 👉 https://t.co/PsPkGYI7GM,17,11,0,0,2387,0,,,f,t
176791,https://twitter.com/MdM_France/status/1714287950832484625,2023-10-17 14:31:12+00,MdM_France,"En #Palestine, et en violation du #DIH, les infrastructures et le personnel de santé sont eux aussi victimes des bombardements menés par l’armée israélienne.  Face à cette situation, la vie des civils ainsi que celle du personnel #humanitaire et de santé sont en danger permanent. https://t.co/Pjqlj8oQwO",14,18,2,3,1732,0,photo,https://pbs.twimg.com/media/F8pfrXcakAA00AL.jpg,f,f
176792,https://twitter.com/MdM_France/status/1714287946969526330,2023-10-17 14:31:11+00,MdM_France,"“L’attaque délibérée des services sanitaires à l’occasion d’un conflit armé international ou interne constitue un crime de guerre puni par le #droithumanitaire (…).”  Statut de Rome (statut, art. 8.2.b.xxiv ; art. 8.2.e.ii)  #Gaza #Palestine #NotATarget #DIH #CessezLeFeu https://t.co/asMPz621yw",129,99,17,5,10569,1,photo,https://pbs.twimg.com/media/F8pfdzQaoAAR_JD.jpg,f,f
176793,https://twitter.com/MdM_France/status/1714275568701902904,2023-10-17 13:41:59+00,MdM_France,"#Gaza 🔴 ""Il y a un pronostic vital qui est engagé, à court terme, pour près de deux millions de personnes si la situation ne change pas aujourd'hui"".  @JfCorty, vice-Président de @MdM_France 👇 https://t.co/ms8jEUIPMX",50,51,1,0,3075,0,,,f,f
176794,https://twitter.com/MdM_France/status/1713910848882725230,2023-10-16 13:32:43+00,MdM_France,"#Running - Courrez pour nos actions !  L’année prochaine, @MdM_France vous propose de rendre votre activité sportive plus solidaire en participant à nos courses partenaires. 🏃  Procurez-vous dès maintenant vos dossards ! 👇 https://t.co/3e10z8AM8i",10,3,0,0,1703,0,,,f,f
176795,https://twitter.com/MdM_France/status/1712837968577110513,2023-10-13 14:29:29+00,MdM_France,"Cette nuit, les habitants de la bande de #Gaza ont reçu un avertissement de l’armée israélienne leur demandant d’évacuer la zone nord &amp; centrale sous 24h.  📢 @MdM_France dénonce une demande irréaliste &amp; dangereuse compte tenu des conditions actuelles. https://t.co/ukXfl8wMY6",81,52,2,3,4132,1,,,f,f
176796,https://twitter.com/MdM_France/status/1712805643881533641,2023-10-13 12:21:02+00,MdM_France,"🚨 #Gaza  ""Non seulement il y a trop de patients par rapport au nombre de personnel médical, mais en plus les cas sont très graves.""  🗣️ Louise Bichet, responsable du pôle Moyen-Orient de @MdM_France. 👇 https://t.co/ZOcctUfey6",35,27,0,0,2270,0,,,f,f
176797,https://twitter.com/MdM_France/status/1712410714067939558,2023-10-12 10:11:43+00,MdM_France,🛑 @MdM_France présente à l’atelier #humanitaire de l'@EUatUN.  ➡️ Protection des acteurs &amp; actrices de l'aide ➡️ Sanctuarisation de l’aide en temps de conflit comme actuellement à #Gaza  Le droit international humanitaire doit être au cœur des préoccupations. 👇 @franceonu #DIH,12,6,0,0,2550,0,,,f,t
176798,https://twitter.com/MdM_France/status/1712389082905497889,2023-10-12 08:45:46+00,MdM_France,"🔴 Face aux violences dans la bande de #Gaza et en #Israël, @MdM_France condamne formellement toute attaque sur les populations &amp; infrastructures civiles.  Nous appelons à la protection de celles-ci &amp; des acteurs de santé, ainsi qu'au respect du #DIH. ⬇️ https://t.co/zADvzfWGYX",80,67,2,1,3466,0,,,f,f
176799,https://twitter.com/MdM_France/status/1712091818114883731,2023-10-11 13:04:33+00,MdM_France,Les JO ont commencé.,1327,611,17,7,86507,13,,,f,t
176800,https://twitter.com/MdM_France/status/1712048641018404929,2023-10-11 10:12:59+00,MdM_France,"""@MdM_France s'inquiète pour son équipe à #Gaza qui dans quelques heures ne pourra plus se nourrir, et qui a des difficultés aujourd'hui pour apporter une aide médicale aux dispositifs détruits. Ce n'est pas acceptable au regard du #droitinternational.""⬇️  https://t.co/M3IpQKTS3o",607,466,9,10,29866,5,,,f,f
176801,https://twitter.com/MdM_France/status/1711776912341713200,2023-10-10 16:13:13+00,MdM_France,"#JMSantéMentale  En #Ukraine 🇺🇦, proche de la frontière russe, la population est confrontée à un climat de peur permanent.  Face aux conséquences nombreuses du conflit sur la #santémentale des civils ukrainiens, Médecins du Monde mène des consultations psychologiques à Shyshivka. https://t.co/7iMChfjSa1",5,5,0,0,1544,0,video,https://video.twimg.com/ext_tw_video/1711776738789801985/pu/vid/avc1/480x270/bANwnJCbCTmiL1Ke.mp4?tag=12,f,f
176802,https://twitter.com/MdM_France/status/1711728464594661690,2023-10-10 13:00:42+00,MdM_France,"Le nouveau ministre de la #Santé, @GDarmanin, veut supprimer l’#AME pour ne garder que les soins urgents.  Et défendre son avis personnel au #Sénat, en contradiction avec la position du gouvernement.  Une réaction @Elisabeth_Borne @aur_rousseau ?  #directAN #PJLImmigration #QAG https://t.co/n7bqRVu0y9",266,189,12,3,32794,2,photo,https://pbs.twimg.com/media/F8EpfS_W0AAtMNT.jpg,f,f
176803,https://twitter.com/MdM_France/status/1711687043309240358,2023-10-10 10:16:07+00,MdM_France,"#Mayotte  🔴 Écoles &amp; hôpitaux au bord de la fermeture, cas de déshydratation sévère, signes de gastro-entérite… La pénurie d’#eau touche désormais l'ensemble de la population.  📢 Face à cette crise, les mesures du #gouvernement restent insuffisantes. https://t.co/RSPiuAd1hN",16,11,0,0,1410,1,,,f,f
176804,https://twitter.com/MdM_France/status/1711377430445773298,2023-10-09 13:45:49+00,MdM_France,"🔴 ""Les États doivent demander à #Israël de protéger les acteurs de santé à #Gaza. Nous demandons à la communauté internationale de faire pression pour la mise en place d'un corridor #humanitaire.""  Mahmoud Isleem, Coordinateur de @MdM_France en #Palestine https://t.co/qwZNhPWmyA",468,327,10,10,20443,5,,,f,f
176805,https://twitter.com/MdM_France/status/1710678194674647478,2023-10-07 15:27:19+00,MdM_France,"🚨 @MdM_France déplore l’escalade de la violence #Israël #Palestine et prépare une réponse humanitaire.  Nous nous inquiétons des conséquences de la riposte israélienne pour la population de #Gaza, et appelons au respect du #DIH et à la protection des civils et acteurs de santé. https://t.co/IWqSiBvyvS",71,37,6,3,8625,1,photo,https://pbs.twimg.com/media/F72MvcdXsAA4Heq.jpg,f,f
176806,https://twitter.com/MdM_France/status/1710241557343781119,2023-10-06 10:32:16+00,MdM_France,"#HautKarabakh   « Après avoir traversé le corridor de #Latchine, les gens avaient faim, étaient épuisés, totalement désorientés, certaines familles avaient été dispersées lors de l’exode ».  🗣️ Élise Lesieur, responsable du pôle #Eurasie de @MdM_France ⬇️ https://t.co/Qbc2Cjp9Ev",20,11,0,0,1695,0,,,f,f
176807,https://twitter.com/MdM_France/status/1709566444931891338,2023-10-04 13:49:37+00,MdM_France,"Pourquoi @MdM_France lance le #FestivaldesGrosMaux ❔❔  🎬 Orane, référente Santé &amp; Environnement, vous dit tout !  Pour plus d'infos 👉 https://t.co/DSiPmEYSta  #desmotssurdesmaux #ArtUrbain #Plumeengagée https://t.co/K2bvveZYM7",10,3,0,0,1216,0,video,https://video.twimg.com/ext_tw_video/1709563490195664896/pu/vid/avc1/320x568/qO2uYAFduQiBW4dF.mp4?tag=12,f,f
176808,https://twitter.com/MdM_France/status/1708777678969393614,2023-10-02 09:35:20+00,MdM_France,"Les #5actusMdM 📰⚡  Teaser du #FestivaldesGrosMaux, urgence #Maroc, accès à la contraception &amp; à l’avortement, nos actions à #Rouen et la nouvelle campagne de @MdM_France.  Découvrez la newsletter du mois de septembre ! 👇 https://t.co/ryWaZLXatH https://t.co/oDadXHAnf7",3,5,0,0,1243,0,photo,https://pbs.twimg.com/media/F7bMNNmWoAAc-OE.jpg,f,f
176809,https://twitter.com/MdM_France/status/1707789794376356168,2023-09-29 16:09:50+00,MdM_France,"""Nous voyons arriver des personnes affaiblies physiquement &amp; mentalement à #Goris.""  🗣️ Valentin Mahou-Hekinian, Coordinateur de @MdM_France en #Arménie où se réfugient des milliers de personnes en provenance du #HautKarabakh. Nos équipes sont sur place.⬇️ https://t.co/5RKJFI0bu9",5,1,2,0,1070,0,,,f,f
176810,https://twitter.com/MdM_France/status/1707703454515241471,2023-09-29 10:26:45+00,MdM_France,"Les ONG sont confrontées au quotidien à la question de l'#avortement, dans des pays où celui-ci n'est ni légal ni sécurisé.  ""@MdM_France a l'ambition d’intégrer l’avortement dans son kit de soins de base, en s’appuyant sur les recommandations de @WHO."" ⬇️ https://t.co/JycDkkaQGg",13,7,1,0,1226,0,,,f,f
176811,https://twitter.com/MdM_France/status/1707425425855524877,2023-09-28 16:01:58+00,MdM_France,✊ La @CNCDH recommande elle aussi l'inscription de l'#IVGdanslaConstitution !  @MdM_France est fière d'être co-rapporteure de cet avis aux recommandations concrètes.  @EmmanuelMacron à quand la concrétisation de cet engagement cher aux Françaises et Français ?  ⬇️,24,9,1,1,2358,0,,,f,t
176812,https://twitter.com/MdM_France/status/1707331424179605915,2023-09-28 09:48:26+00,MdM_France,✊ Toute la communauté #MédecinsduMonde restera mobilisée pour la santé &amp; les droits des femmes et minorités de genre dans le monde !  Nous demandons l'accessibilité universelle des pilules abortives et de leur prise en charge 👉 https://t.co/PiKNRNNaVo https://t.co/bPUfThPbWJ,4,2,0,0,563,0,photo,https://pbs.twimg.com/media/F7Gkqs7WsAAja8o.jpg,f,f
176813,https://twitter.com/MdM_France/status/1707331421109403779,2023-09-28 09:48:26+00,MdM_France,"1 grossesse sur 2 est non intentionnelle dans le 🌍.  Pourtant, l'avortement n'est pas légal, sûr, gratuit dans de nombreux pays.  ➡️ L'éducation à la sexualité doit être complète, et l'accès à une #contraception adaptée inconditionnel.  #PasDeSantéSansFéminisme #LibresDeNosChoix https://t.co/4CuspoXPa4",5,5,1,1,778,0,photo,https://pbs.twimg.com/media/F7Gkjc8W0AAY4rq.jpg,f,f
176814,https://twitter.com/MdM_France/status/1707331417900749014,2023-09-28 09:48:25+00,MdM_France,"🇫🇷 En #France, nous demandons depuis des mois l'inscription du droit à l’#IVG dans la #Constitution française.  Pourtant, alors que tous les signaux sont au vert, nous attendons toujours sa concrétisation pour protéger ce droit fondamental.  #IVGConstitution https://t.co/KJBSANqFY5",4,0,1,0,55,1,photo,https://pbs.twimg.com/media/F7GjwooWsAAFNOP.jpg,f,f
176815,https://twitter.com/MdM_France/status/1707331415832948857,2023-09-28 09:48:24+00,MdM_France,"En #Afrique, le protocole de #Maputo, adopté en 2003 pour promouvoir le droit des #femmes, n’est pas encore appliqué dans tous les pays du continent.  ➡️ Seulement 25% des #avortements se font dans des conditions sécurisées ! ⚠️  https://t.co/IB42uNL5I3",6,1,1,0,47,0,,,f,t
176816,https://twitter.com/MdM_France/status/1707331413089923531,2023-09-28 09:48:24+00,MdM_France,"Chaque année, 7 millions de femmes sont hospitalisées des suites d’un #avortement non sécurisé, car illégal ou inaccessible.  @MdM_France lutte au quotidien pour la #décriminalisation de l’#IVG.  #PasDeSantéSansFéminisme #UnstoppableMovement https://t.co/8flwuAL3Dj",2,0,1,0,60,0,photo,https://pbs.twimg.com/media/F7GjcxfWkAEV-K2.png,f,f
