date,url,media_url,media_type,likes,comments,caption
2023-11-04 16:42:13,https://www.instagram.com/p/CzOzEsYu_Ju/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/398276683_355122300362656_2477225029609821985_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=pb48v398vogQ7kNvgH0mS6V&edm=APU89FABAAAA&ccb=7-5&oh=00_AYA4pBwia1E1GiQTgIevOfN7_SuIe_BnRyPt52QFkFXOEQ&oe=666298AF&_nc_sid=bc0c2c,Image,16,0,Dr Shah: “Our partnership with organizations like MedGlobal are key - We’re all pieces in this big puzzle of trying to save lives.” #MedGlobal23
2023-11-04 16:41:03,https://www.instagram.com/p/CzOy8Esu9yk/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/399416704_1037082904064825_8285054265126416481_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=HXbWHx2l8C0Q7kNvgGOMmbe&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBdipfLStK_Goq7y1UrXhSp1Rzfa8KAZy6f9AubiDO9sA&oe=66628924&_nc_sid=bc0c2c,Image,20,0,"Dr. Shah stresses that we must build technology that performs well in the best or worst case scenarios. Devices must withstand dust and dirt, lend itself to portability, and work even in settings without cellular or WiFi. #MedGlobal23"
2023-11-04 16:38:31,https://www.instagram.com/p/CzOypgMKyiz/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/398822955_1281948775802975_2964569800479973800_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=21vNxIqo6PkQ7kNvgHuSR9Q&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAooOBI-NHuqrxxnFxv_jGB3m9zo-0Sqm7IBOT8DJGq_w&oe=6662B52C&_nc_sid=bc0c2c,Image,16,0,"Dr Lateef on facilitating synergy: “If you can allign the problems you’re looking to solve with the technology solutions suited to answer them, that demonstrates discipline.” #MedGlobal23"
2023-11-04 16:02:42,https://www.instagram.com/p/CzOujPYKiU9/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/398828338_1015305819680789_970255617275280916_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=4KGy9nxAG7MQ7kNvgFjT8Q3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDfr-q1__dqQYU12M3HVJQ99XR--hHy_jiNBWoA0-oVEg&oe=6662ABA9&_nc_sid=bc0c2c,Image,22,0,“Training parents to help children explore these experiences [trauma related to war and the Syrian earthquake] in ways that are safe is much of what we did.” Dr. Dania Albaba #MedGlobal23
2023-11-04 14:58:58,https://www.instagram.com/p/CzOnQW4uRK_/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/398835486_303513129201786_8781612980853629659_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_ohc=eT5a-RwBYDQQ7kNvgEaASO8&edm=APU89FABAAAA&ccb=7-5&oh=00_AYClQLX0IrMjwqhgTYAR60iGXUJpZ3rEdoyXQj8zuCWYGg&oe=66629D16&_nc_sid=bc0c2c,Image,34,1,"Disaster settings has exodus of healthcare workers, teaching community leaders on mental health skills help support the healthcare system” Dr Maya Bizri #MedGlobal23"
2023-11-04 14:29:44,https://www.instagram.com/p/CzOj6UIOZBY/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/398993034_339582482087175_5154985513517147385_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=jrTrT5Bc3hUQ7kNvgGbazdG&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCQ4WcU0wtLOcFS3Gc7rPjITCNSFdH7wlSbQa-kJ2j1Dg&oe=66628FB2&_nc_sid=bc0c2c,Image,25,0,"“When people voluntarily give to their community, that’s what builds relationships”- Sharon Eubanks #MedGlobal23"
2023-11-04 14:26:51,https://www.instagram.com/p/CzOjlKbOldU/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/398930353_3353283358296528_184264515370871180_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=SYM7oOEdrD8Q7kNvgG1TjSD&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCM5sSAbzbtcgwNpoZ5_n4P19C7txpxMm_UglUMpPgQ5Q&oe=6662BA41&_nc_sid=bc0c2c,Image,25,0,"“If we want to build resiliency, we have to build relationships”- Sharon Eubanks #MedGlobal23"
2023-11-04 14:10:32,https://www.instagram.com/p/CzOhtnuuSDY/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/399109920_296199626655019_6808259785553812458_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_ohc=fiI20BdyWKoQ7kNvgEDUf2u&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDj3m4UqeQRo9XW6zJxEWSD22ymHjhKDrW_W96MDlCf8A&oe=6662AFAA&_nc_sid=bc0c2c,Image,57,0,"“Your mental health gets better, when you believe in what you are doing.” - Dr. Omar Lateef #MedGlobal23"
2023-11-04 14:07:13,https://www.instagram.com/p/CzOhVbxO3Z0/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/398263876_302745149351452_5891367578292970318_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=eE05GWI0_ogQ7kNvgFD00OD&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDm0nTFHh9KfuMZzU7ztdBQ_WrGK38YvaA0-P0PrUuSeg&oe=6662AA6B&_nc_sid=bc0c2c,Image,53,1,“Its a sad fact that healthcare seems to be under attack wherever we look... The mental health effects of this on our healthcare workers is immense” Elly Nott @david.nott.foundation #MedGlobal23
2023-11-04 05:27:46,https://www.instagram.com/p/CzNl40ZKOcD/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/398741242_6800317733388804_7135069802812227226_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=2LtyKcZoMnUQ7kNvgHjZbKn&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCtA0-6XPm8oc3y_2kOL872CgKazaD6o0l-uSsldZif-g&oe=6662A464&_nc_sid=bc0c2c,Image,13,0,"Thank you to our partner and sponsor for the MedGlobal Conferenceand Gala The Judy and Peter Blum Kovler Foundation.

The Judy and Peter Blum Kovler Foundation has been a strong supporter of the work of MedGlobal for years. In the last year alone, their foundation has donated over $210,000 to the following causes- innovative training for chemical weapons preparedness for Ukraine, funds for the aide that was delivered to Syria and Turkey in the wake of the devastating earthquake and most recently a generous donation to support the dire humanitarian aid needed to support the people of Gaza. The Judy and Peter Blum Kovler Foundation is a steadfast supporter of human rights and victims of war and MedGlobal is honored to be partnered and supported by such faithful humanitarians."
2023-11-04 00:01:22,https://www.instagram.com/p/CzNAiNGu-hc/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/398428701_667951522135296_2554851913473196663_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=HTp37oUzJ_sQ7kNvgGqaKcW&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBttMmRd48FuMwTZSS337xBixSkqheFrOCny7HjfGOs7A&oe=6662B2BA&_nc_sid=bc0c2c,Image,85,0,thank you @medglobalorg for giving us the opportunity to share our love to the children of venezuela through our care packages 🧸🤎
2023-11-03 17:42:50,https://www.instagram.com/p/CzMVNSgMUEd/,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-15/398625728_231759406387780_9008275007559357475_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=IDLA4pHeCpcQ7kNvgFi2qp3&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCsh8VLA6_oa6QEyB6qzyzK45ytVVzgqqUxno1dtIGKeA&oe=6662A272&_nc_sid=bc0c2c,Image,84,0,"Our brave team leader, Rajaa, reports attacks threatening the integrity of Gaza's largest hospital. The stakes are high—with 1,500 beds and a haven for 40,000 civilians, any damage could be catastrophic for Gaza's medical services.

This hospital is the heart of healthcare here, home to top-tier medical professionals and some of the most active operating rooms in the region. Our team are okay, but the situation is unpredictable.

Your contribution is a lifeline in these harrowing times. Stand with Rajaa, our incredible doctors, and every patient fighting for survival.

Let's be the support that heroes need: https://donorbox.org/medglobal-gaza-emergency"
2023-11-02 16:16:07,https://www.instagram.com/p/CzJmfuCq87H/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/398549633_879027290513776_7844328758452299457_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=WfeEuNP71ewQ7kNvgGvEXAQ&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAoWQJOAQ9PwnAKh9HEcAbcGmygqgtH1DkRRahIwt66qw&oe=6662B66A&_nc_sid=bc0c2c,Image,10,0,"‼️ALMOST SOLD OUT! 📣Every life deserves access to quality healthcare. We strive to bring quality healthcare and hope from the remotest corners to the most vulnerable communities. Our conference sessions will delve into groundbreaking medical practices, humanitarian initiatives, and innovations that heal lives and improve well-being.

Book your ticket today: https://ow.ly/q6bR50PAanR (link in bio)"
2023-11-01 20:52:02,https://www.instagram.com/p/CzHhPWpNX6e/,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/398252345_1536541987148941_6819756346113591964_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=9U6411DGhuYQ7kNvgFdggEO&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCHxilJLFnKm3AWA9A66QOz1wE87hMDtVrpcyjqSEwgKA&oe=666288ED&_nc_sid=bc0c2c,Image,102,4,"“We See Death 100 Times a Day”: Gaza Humanitarian Memoirs 

MedGlobal’s team across Gaza share their daily experiences, challenges and successes while living under bombing, siege and increasing collapse of the healthcare system. In this series we present Raja Musleh, country representative in Gaza. She is working tirelessly hand-in-hand with her staff to personally procure and deliver essential medical and emergency supplies to those that most need it.

Give Today: https://donorbox.org/medglobal-gaza-emergency (link in bio)

Want to find out more about MedGlobal’s work and how you can help in Gaza? Join us on the 4th and 5th November at our Conference and Gala: https://ow.ly/Kz6e50PScyG (link in bio)"
2023-11-01 16:08:16,https://www.instagram.com/p/CzHAzKIsCe6/,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/398042078_343894564690093_4534402773658216704_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=4lTgxzKetTIQ7kNvgF-oxkr&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCtLwXwOwiZTxd-CP8cCfPzyCptUZIvBdW6o3r-y6TTWQ&oe=666290C8&_nc_sid=bc0c2c,Image,16,0,Join us for the MedGlobal Gala – an event you won't want to miss! 🌍✨ We're almost SOLD OUT! Secure your spot now and be part of a night dedicated to global health and humanitarian efforts. Don't wait - book your tickets today! ➡️https://ow.ly/psM450Q0QQS🎟️🌟
2023-10-31 20:01:07,https://www.instagram.com/p/CzE2phqspzH/,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/397305633_1537473376997096_3407585591144996116_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mG_GyFOkPzIQ7kNvgGY0dbE&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC6Sr4KROOX-zEmi9C3CCfKEIh60ctxrkQGGuMGtLnfRw&oe=66629C1E&_nc_sid=bc0c2c,Image,16,0,"Thank you to our MedGlobal Conference and Gala sponsor and our amazing partner @sbfoundationen 

🏥 With their support, we've established the Migrant Care Center in Guayaquil, Ecuador, focusing on Venezuelan migrants and refugees. This center has been a beacon of hope, providing essential medical services ranging from general medicine, pediatrics, to nutritional care. 🩺👶

📈 So far, we've touched the lives of 2,591 individuals in Guayaquil and extended our support to 1,964 unique beneficiaries in the rural areas of Santa Elena through two resiliency medical missions. In total, that's an incredible 4,555 lives impacted! 💚

🍽️ Plus, we've distributed 954 food kits to vulnerable families, making sure no one is left behind. 📦

🩺 But that's not all - we've also hosted a two-day conference on Cardiology and Endocrinology, providing local physicians with the latest updates to enhance healthcare quality in rural communities. 📚

All of this has been possible because of the generous support of SBF. We can't thank you enough for being a pillar of support in our journey to make a difference. Here's to making more impactful strides together! 🧡"
2023-10-30 20:56:20,https://www.instagram.com/p/CzCYC7SL1i5/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/396984639_329747109791163_2568868905185522396_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=bHstGh-MboAQ7kNvgESPOn8&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCxq82JU8tcTaWf1ZIZL00k6yPklr54RKR0Wjj2i8cFFQ&oe=665EB7B8&_nc_sid=bc0c2c,Video,105,2,"MedGlobal president Dr Zaher Sahloul spoke about the struggle of helping to provide support and aid to the doctors in Gaza amidst the scarcity of resources and continuous blackouts in the region with MSNBC’s Ayman Mohyeldin. 

“Everyday in the hospitals in Gaza we are consuming one month of medical supplies,” he said. “I don’t know how we can operate as a humanitarian organization without communication and information.”"
2023-10-30 12:49:24,https://www.instagram.com/p/CzBgdDVKIcN/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/396553758_819632570169974_1186214460989201069_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=a8rubO4XJjQQ7kNvgH5Awfz&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAhwpT3ZyaNFkb3Mi5o5WHYRHH8dITLVKXWD9s5PgX4Xg&oe=66629AC0&_nc_sid=bc0c2c,Image,286,2,"Hussam Abu Safyia, MedGlobal pediatrician at Kamal Adwan Hospital in northern Gaza, is no stranger to airstrikes, which have been happening over the years. But this time it’s different. “On Oct. 17, following the explosion at Al-Ahli Arab Hospital in Gaza City, we were flooded with dozens of wounded and dying victims,” Hussam writes. “By the next day, our patient roster had grown by nearly 120. We knew it would be another sleepless night, another in a string of far too many since the violence started 10 days earlier.” Supplies are running low, and doctors are doing all they can to address the flow of patients seeking emergency care. ” With anesthesia, iodine, alcohol, blood and even gauze running low or entirely gone, we had a dwindling supply of tools to help ease the human suffering. The people who flocked to Kamal Adwan to sleep in our hallways or even the parking lot, believing it safer than their homes, were no doubt as frightened as we were.” 

Read more ▶️https://www.nytimes.com/2023/10/29/opinion/pediatrician-gaza-hospitals-fuel.html?utm_campaign=likeshopme&utm_medium=instagram&utm_source=dash+hudson&utm_content=ig-nytopinion
📷 Mohammed Abed/Agence France-Presse — Getty Images @nytopinion"
2023-10-29 17:02:13,https://www.instagram.com/p/Cy_YigNN45p/,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/396376923_1279965430065060_3913483207836780762_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=u2_wrZsRMBYQ7kNvgEuT2qa&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB5K21NmKQLiV6wUtHnMAl0OVflUxLd6nUrR16twe0PBQ&oe=66628AFA&_nc_sid=bc0c2c,Image,93,1,"The heroic MedGlobal team provided  desperately needed medical supplies and medicines for the 1,000 IDPs sheltering at the Greek Orthodox and Catholic churches in Gaza City.  Days ago, Saint Porphyrius Church (the 3rd oldest Christian church in the world) was bombed, and a number of their congregants were killed and gravely injured, including babies and children. 

MedGlobal staff continually risks their lives, sourcing local materials from the rapidly depleting markets and delivering medical supplies, medicines, food, water, and hygiene kits to 11 hospitals and thousands of IDPs scattered in central and northern Gaza (where NO aid from the trucks crossing from Egypt in the south has reached yet). Since the beginning of the war, MedGlobal staff has locally sourced the delivered $1.3M worth of life-saving aid desperately needed by Gazan civilians.

Give today:https://donorbox.org/medglobal-gaza-emergency (link in bio)"
2023-10-29 00:00:18,https://www.instagram.com/p/Cy9jGXygkjK/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/395517121_293285196935713_2169944815083501720_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=qvWyfb-54SAQ7kNvgHsvzSx&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD_w3CeZBpe2rFKSf3yAh95P8_ugQQ2URi05cd9L1-N_g&oe=665EC0C9&_nc_sid=bc0c2c,Video,48,0,"The need in Gaza is beyond words, with innocent people dying every hour. MedGlobal is tirelessly working to make a difference. 

Your donation can be the hope they need. Join us and provide Palestinians in need with critical support. Act now. 🌍🤝 https://donorbox.org/medglobal-gaza-emergency"
2023-10-28 18:25:08,https://www.instagram.com/p/Cy89Pi8KojX/,https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/396891500_6892664207460303_1533411169675133874_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=Wrd9PHQYQnUQ7kNvgG3MFZb&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBX-A8w17EMhnV6-vGYsF1ZybljrQDUgGViwOsE_96jCQ&oe=665EB30D&_nc_sid=bc0c2c,Video,298,14,"This is one of the last Messages MedGlobal received from Dr. Rajaa Musleh, MedGlobal Gaza Country Representative. It has been 24 hours since we have last heard from our dedicated staff on the ground, and we are deeply concerned about their safety and well-being."
2023-10-28 15:52:32,https://www.instagram.com/p/Cy8rkiTMMLs/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/396062080_176524135451426_151418010652774586_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Dj07U1SEoBIQ7kNvgFC3jdW&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBHzAdHEi0tsf4gwtWCnr7IDhz_MU0WNCpCRMKUZAnJYA&oe=665EB9D6&_nc_sid=bc0c2c,Video,138,6,"MedGlobal's Medical Director, Dr Nahren Ahmed in Egypt, speaks to the collapse of Gaza's medical system and the urgent need for humanitarian intervention."
2023-10-28 00:50:03,https://www.instagram.com/p/Cy7ED6xtZoh/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/397075109_272169818589047_8244698184332794977_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=oxAp_GyDDOcQ7kNvgHNMW8V&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC1S6AmQJ7XUOsKWrklQNtbr6DFbtWcL4Bu-4Ua6RE6hQ&oe=665EB821&_nc_sid=bc0c2c,Video,128,2,"MedGlobal stands as one of the mere five NGOs in Gaza, directly supporting hospitals with vital medical supplies, surgical necessities, and essential medications.

Make a difference today:  https://donorbox.org/medglobal-gaza-emergency"
2023-10-27 22:57:21,https://www.instagram.com/p/Cy63mHTtbA2/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/395511310_823971092810986_2394844632087725344_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=2MctEf1JuyEQ7kNvgGhd74P&edm=APU89FABAAAA&ccb=7-5&oh=00_AYA2wD950bdyvJMRecMlfjmSrQ9Zzzs4Jor4_KhYzovDmQ&oe=665EB5FF&_nc_sid=bc0c2c,Video,65,1,"The Gaza crisis is worsening by the hour, with innocent lives hanging in the balance. MedGlobal is on the front lines, working tirelessly to make a difference. We've provided daily meals to hundreds of healthcare providers in multiple hospitals. 

Your support is crucial. Donate now. 🙏❤️ https://donorbox.org/medglobal-gaza-emergency"
2023-10-26 23:01:42,https://www.instagram.com/p/Cy4TVtKL2hq/,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-15/396019031_1034101551269046_1085963437466913215_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_ohc=MrzL25wFA0MQ7kNvgGbLPyo&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBSvcIz9_aTXf_IXcTz5aEBLMbQ3uUicTA2ldzhwmZC3w&oe=6662BB83&_nc_sid=bc0c2c,Image,18,1,"🚨 A must-need training for anyone wanting to learn how to respond to disasters! 🚨

Ever thought of diving into disaster response? Delve into our essential training: ""How to Respond to Disasters: A Case Study of a Disaster along the US/Mexican Border.""

Absolute must for anyone wanting to volunteer with MedGlobal. 🌍

Date: November 3  Time: 8:30 am – 4:30 pm
Location: University of Illinois at Chicago School of Public Health 

Find Out More: https://medglobal.org/sphere-standards-in-action/ (link in bio)

Step up, equip yourself, and be ready to make a difference. 🤝"
2023-10-26 19:47:39,https://www.instagram.com/p/Cy39IsysFOo/,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/395158027_684982610248957_3391616242731732587_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=LDyAVYkysyYQ7kNvgFw6rhE&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD0_V4EpNpyZYgwA1l0-CjHB4-9HFwL8jGsNyX7Axzcfw&oe=666297D9&_nc_sid=bc0c2c,Image,17,0,"In an October 23 update from the World Health Organization, MedGlobal was recognized as one of only five organizations who successfully delivered locally procured medical supplies in Gaza.

We can’t do this without your support. Donate today: https://donorbox.org/medglobal-gaza-emergency"
2023-10-26 01:00:30,https://www.instagram.com/p/Cy18I8uqWyy/,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/395501226_289676557319184_8958544484412836839_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=vg8F1F6bhP0Q7kNvgGfzPJb&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCmBevdzYNCE1VOGIVOSxPN7Ero-cP68FzDLFVkCnbeFQ&oe=6662B562&_nc_sid=bc0c2c,Image,6,0,Join us for the MedGlobal Conference and Gala – an event you won't want to miss! 🌍✨ We're almost SOLD OUT! Secure your spot now and be part of a night dedicated to global health and humanitarian efforts. Don't wait - book your tickets today! ➡️https://ow.ly/psM450Q0QQS🎟️🌟
2023-10-25 23:00:31,https://www.instagram.com/p/Cy1uPnsqQGk/,https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/395205784_256521663641162_463184550655723418_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=30AuyouBG2MQ7kNvgHaJ5wN&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCtd6bPnno1BsMCFA5m6xM8YiW-KSwwLq0V4k_74u35Ug&oe=665E9B05&_nc_sid=bc0c2c,Video,116,5,"Update from MedGlobal’s Medical Director Dr Nahreen Ahmed. 

We need your support now more than ever, give today: https://donorbox.org/medglobal-gaza-emergency (link in bio)

Want to find out more about MedGlobal’s work and how you can help in Gaza? Join us on the 4th and 5th November at our Conference and Gala: https://ow.ly/Kz6e50PScyG (link in bio)"
2023-10-25 10:34:01,https://www.instagram.com/p/Cy0Y-s1uAbL/,https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/395397872_231196993068698_2606984995905621604_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=XVSw8zrBidQQ7kNvgEy_Se4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCZJpIHcUIXIMx0ewUqMpGAuw-UwVUKHiQxc3gMw2GgHw&oe=6662A939&_nc_sid=bc0c2c,Image,28,0,"Find out more about the impact of your donations in Gaza💙

Donate Now: https://donorbox.org/medglobal-gaza-emergency (link in bio)

In partnership with UMR, HCI, Pious Projects, IHR, GMF, Molham Team, Questscope, Palestine Tomorrow, and the North American Imams Federation."
2023-10-24 20:35:46,https://www.instagram.com/p/Cyy5AnYLBvB/,https://scontent-cdg4-3.cdninstagram.com/v/t51.2885-15/394496568_1002583354366662_1514360244264488241_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_ohc=4MtWe8gy_4sQ7kNvgFJLCIm&edm=APU89FABAAAA&ccb=7-5&oh=00_AYA6FQSe2cSrFWhXlIvLkxTQXQv28LSz6DA_o4zl0GdVEg&oe=66629B14&_nc_sid=bc0c2c,Image,60,0,"The MedGlobal team in Gaza has delivered vital medical supplies for dialysis patients and individuals with chronic diseases.

In Gaza, the MedGlobal team recently completed its 8th shipment of critically required medical and surgical supplies to multiple hospitals. Additionally, MedGlobal supplied dialysis kits capable of supporting 15,000 dialysis procedures.

Thanks to your generous support and the support of our partners, MedGlobal is making a significant impact in saving the lives of patients suffering from chronic conditions."
2023-10-24 17:22:56,https://www.instagram.com/p/Cyyi_LttuL-/,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/395240242_703790911783641_8916032795529830611_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=109&_nc_ohc=X6VuLZnnRroQ7kNvgFQ3S-k&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYDIGtv6Yd30_hZIqZ4h2w08it5BdjZnLb1VX4L3h2uQVw&oe=666285DA&_nc_sid=bc0c2c,Image,7,0,"🆘 EMERGENCY: Gaza's Health Facilities Desperate for Lifesaving Supplies! 💔

In the face of dire shortages, authorities have confirmed that doctors are having to perform surgeries on the roads. Innocent lives are in danger.

🙏 Join us in our vital mission. 

Together, we can provide the essential medical supplies needed to save precious lives. ACT NOW and bring hope to Gaza.

https://donorbox.org/medglobal-gaza-emergency (link in bio)

#MedicalSupplies #UrgentAid #StandWithGaza #MedGlobal"
2023-10-23 20:39:40,https://www.instagram.com/p/CywUgNiANw9/,https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/395031684_296305099992076_9137377486667680361_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=104&_nc_ohc=vtJiNb683kQQ7kNvgENesm6&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAW2TwrMzvNhg5RUhdV6NSxTflJ3Pp973dHOJM7LR5e8Q&oe=665E92DF&_nc_sid=bc0c2c,Video,92,3,"MedGlobal President Dr Zaher Sahloul spoke about the conditions of healthcare workers in Gaza as they try to survive and administer aid to thousands of critical patients – innocent men, women, and children – in an interview with @VelshiMSNBC 

“Every healthcare worker in Gaza is traumatized. Every nurse is traumatized. Every patient is traumatized,” he said. “There is no limit to the amount of support they will need to overcome this travesty.”"
